id_direccion,id_calle,numero_puerta
7208,156,9433
7209,37,6772
7210,24,5932
7211,15,7202
7212,91,1418
7213,53,1759
7214,145,3292
7215,133,9329
7216,144,2988
7217,126,1026
7218,126,1807
7219,139,5403
7220,160,3199
7221,57,4641
7222,128,5338
7223,98,4145
7224,141,9138
7225,102,8902
7226,105,3571
7227,118,883
7228,177,3591
7229,20,5046
7230,158,4079
7231,131,7300
7232,15,8173
7233,65,6159
7234,27,9154
7235,35,3048
7236,12,5495
7237,141,2216
7238,119,4612
7239,151,7781
7240,186,8618
7241,143,7623
7242,180,7506
7243,179,6154
7244,106,340
7245,153,6431
7246,188,8605
7247,118,991
7248,40,1537
7249,126,1560
7250,91,6121
7251,177,1158
7252,173,7830
7253,166,6528
7254,128,6173
7255,59,4916
7256,63,5644
7257,169,9444
7258,19,828
7259,82,484
7260,129,3522
7261,141,3568
7262,40,1026
7263,178,6448
7264,189,4823
7265,10,8111
7266,22,1424
7267,177,3866
7268,80,1316
7269,95,6495
7270,138,6949
7271,123,3510
7272,130,7588
7273,55,8072
7274,138,24
7275,123,4533
7276,85,2
7277,157,656
7278,103,5039
7279,125,8376
7280,45,3433
7281,120,420
7282,146,6030
7283,97,70
7284,85,296
7285,112,6073
7286,117,3909
7287,79,6060
7288,173,6946
7289,81,7183
7290,44,974
7291,102,8654
7292,174,6376
7293,71,3328
7294,135,9076
7295,156,8673
7296,60,8824
7297,67,609
7298,73,5897
7299,117,6618
7300,50,943
7301,42,7110
7302,135,7215
7303,132,7900
7304,14,9441
7305,174,3559
7306,15,2586
7307,65,2481
7308,35,8791
7309,114,3465
7310,140,4333
7311,140,6501
7312,44,4900
7313,147,443
7314,173,4387
7315,21,471
7316,186,6140
7317,97,6254
7318,145,7480
7319,88,1386
7320,3,8140
7321,16,6873
7322,70,635
7323,165,161
7324,19,615
7325,188,1326
7326,108,2569
7327,96,3476
7328,183,4582
7329,176,1400
7330,12,9038
7331,16,218
7332,7,3419
7333,44,7942
7334,28,7429
7335,182,8690
7336,137,9259
7337,3,9053
7338,105,5250
7339,28,2454
7340,164,8656
7341,25,4454
7342,165,5787
7343,138,6108
7344,14,6540
7345,14,6431
7346,32,173
7347,94,6833
7348,105,5717
7349,112,7016
7350,61,9387
7351,89,4368
7352,171,3125
7353,177,300
7354,81,1168
7355,46,1651
7356,39,7946
7357,30,4085
7358,107,4095
7359,57,2961
7360,111,5242
7361,102,668
7362,176,3527
7363,10,5145
7364,101,8855
7365,75,4622
7366,31,4442
7367,184,4138
7368,126,6800
7369,109,5140
7370,116,8154
7371,105,2764
7372,39,9193
7373,78,1765
7374,167,3829
7375,108,3290
7376,59,7062
7377,52,8303
7378,174,7301
7379,34,6231
7380,110,8564
7381,104,8120
7382,74,7400
7383,34,5689
7384,15,2044
7385,95,1415
7386,95,2066
7387,153,3882
7388,24,786
7389,86,5332
7390,45,1579
7391,33,4896
7392,125,119
7393,146,1128
7394,139,4901
7395,79,5356
7396,113,7652
7397,147,8768
7398,117,8675
7399,1,7466
7400,78,5577
7401,5,5860
7402,148,8410
7403,144,3919
7404,141,6992
7405,42,735
7406,59,2308
7407,77,859
7408,87,1582
7409,42,971
7410,168,7511
7411,95,4234
7412,117,1494
7413,125,810
7414,51,668
7415,173,2741
7416,132,8811
7417,173,2550
7418,143,2883
7419,118,5156
7420,157,5458
7421,127,5687
7422,19,2091
7423,154,5840
7424,150,5502
7425,158,3786
7426,170,2084
7427,54,3151
7428,106,8032
7429,7,8726
7430,143,6803
7431,12,332
7432,176,5954
7433,124,2235
7434,31,2074
7435,37,4833
7436,32,596
7437,120,8906
7438,18,5783
7439,84,3207
7440,80,666
7441,174,1419
7442,64,3281
7443,96,7440
7444,113,2985
7445,174,239
7446,190,6113
7447,177,9331
7448,172,9309
7449,72,1368
7450,110,1853
7451,132,5460
7452,11,8269
7453,153,8734
7454,115,1099
7455,21,4147
7456,109,3293
7457,17,3358
7458,103,6789
7459,120,3098
7460,55,4289
7461,50,8982
7462,2,9037
7463,188,1892
7464,6,977
7465,72,4363
7466,116,6794
7467,89,2223
7468,49,5580
7469,40,429
7470,76,6020
7471,118,3044
7472,2,8980
7473,119,2015
7474,138,2645
7475,124,5865
7476,104,3494
7477,108,3920
7478,92,3862
7479,108,7655
7480,97,3935
7481,50,6272
7482,20,3865
7483,150,4763
7484,124,1424
7485,179,3381
7486,22,6242
7487,119,8129
7488,59,1368
7489,39,2281
7490,52,9309
7491,112,7473
7492,34,3
7493,83,2354
7494,86,7541
7495,134,239
7496,4,4413
7497,107,6233
7498,125,2739
7499,117,5133
7500,144,7845
7501,51,8419
7502,20,3378
7503,161,1551
7504,139,9285
7505,91,1541
7506,111,2019
7507,96,6527
7508,53,7511
7509,17,9267
7510,181,3113
7511,167,5489
7512,66,7908
7513,141,402
7514,110,1596
7515,16,2498
7516,107,3647
7517,28,3951
7518,70,7500
7519,120,8741
7520,84,2134
7521,78,8340
7522,115,381
7523,169,4895
7524,36,2838
7525,5,3894
7526,26,9007
7527,135,4083
7528,133,9363
7529,52,1587
7530,3,8522
7531,23,3492
7532,158,8622
7533,39,8290
7534,101,4822
7535,47,6790
7536,96,5901
7537,124,5159
7538,33,4635
7539,81,1744
7540,10,965
7541,104,1979
7542,10,4674
7543,108,5536
7544,2,4435
7545,67,7026
7546,113,2341
7547,137,9090
7548,130,8934
7549,129,5704
7550,81,3811
7551,46,3532
7552,49,1514
7553,88,9292
7554,103,6762
7555,1,1499
7556,182,4043
7557,184,1463
7558,8,6373
7559,33,6586
7560,169,2220
7561,151,8574
7562,115,3709
7563,131,5065
7564,177,3212
7565,23,125
7566,34,2582
7567,15,6939
7568,37,8939
7569,13,7888
7570,51,5205
7571,75,7019
7572,101,1838
7573,2,8558
7574,174,6017
7575,51,2989
7576,22,464
7577,189,8410
7578,122,8258
7579,5,3345
7580,146,6122
7581,20,3589
7582,1,4597
7583,126,9080
7584,14,7089
7585,137,8003
7586,43,9235
7587,26,9427
7588,77,6233
7589,122,6767
7590,139,7462
7591,175,2948
7592,81,8846
7593,40,5373
7594,166,5536
7595,90,1317
7596,120,8464
7597,172,9454
7598,75,4896
7599,189,8814
7600,53,1232
7601,146,7168
7602,48,6727
7603,62,8218
7604,86,6501
7605,64,1030
7606,119,1667
7607,138,9387
7608,175,6502
7609,176,1935
7610,115,5219
7611,179,2335
7612,176,6122
7613,75,5643
7614,112,2563
7615,45,2684
7616,162,9248
7617,30,7834
7618,131,79
7619,77,2307
7620,128,7797
7621,97,3052
7622,121,7975
7623,88,5645
7624,111,4904
7625,43,9304
7626,189,9167
7627,154,3405
7628,153,3941
7629,145,7231
7630,130,299
7631,52,7971
7632,167,8552
7633,93,2863
7634,101,8766
7635,116,4291
7636,95,5672
7637,20,8541
7638,179,8711
7639,31,7155
7640,108,6796
7641,99,2703
7642,80,6129
7643,184,7968
7644,33,8897
7645,47,7588
7646,147,981
7647,13,7256
7648,141,4754
7649,180,3085
7650,68,6394
7651,171,8592
7652,141,2265
7653,100,2322
7654,40,4897
7655,190,477
7656,5,7658
7657,42,4768
7658,178,2908
7659,63,2332
7660,11,7513
7661,172,1311
7662,22,1579
7663,151,526
7664,96,3768
7665,136,7801
7666,56,2596
7667,137,4702
7668,163,6918
7669,56,3577
7670,77,7317
7671,110,8816
7672,79,6875
7673,37,2446
7674,56,3376
7675,41,7658
7676,136,3055
7677,93,7683
7678,32,6803
7679,40,2578
7680,124,9370
7681,55,206
7682,169,5652
7683,52,5734
7684,42,5009
7685,131,8459
7686,91,8088
7687,171,1917
7688,73,3927
7689,3,1199
7690,9,657
7691,108,2151
7692,111,808
7693,24,1910
7694,49,7632
7695,54,6426
7696,157,8236
7697,52,3226
7698,11,5004
7699,56,7587
7700,75,7004
7701,88,8796
7702,80,1968
7703,1,222
7704,133,3136
7705,8,3937
7706,41,8884
7707,47,3426
7708,98,1944
7709,127,1287
7710,180,2009
7711,141,3527
7712,21,920
7713,63,5244
7714,9,8248
7715,95,3474
7716,39,8048
7717,169,5238
7718,20,8300
7719,48,2636
7720,145,4090
7721,126,3156
7722,178,1359
7723,11,6359
7724,188,5
7725,185,176
7726,28,9112
7727,102,7058
7728,8,5272
7729,76,8219
7730,114,7781
7731,104,4504
7732,45,6817
7733,62,178
7734,166,6034
7735,27,8306
7736,162,1400
7737,136,8292
7738,56,8224
7739,145,1537
7740,16,3585
7741,75,7762
7742,1,1019
7743,46,4527
7744,18,4051
7745,170,1279
7746,40,4729
7747,100,1237
7748,32,8935
7749,186,5072
7750,31,8444
7751,179,8371
7752,118,6916
7753,177,8904
7754,188,1937
7755,129,8231
7756,133,8832
7757,103,7602
7758,147,643
7759,149,3149
7760,71,3913
7761,51,8172
7762,129,7320
7763,6,2547
7764,54,5444
7765,155,247
7766,101,6527
7767,61,523
7768,7,2088
7769,86,1291
7770,129,8945
7771,34,2595
7772,116,4196
7773,13,1710
7774,120,2925
7775,169,8069
7776,32,6524
7777,180,8370
7778,103,9377
7779,139,8450
7780,35,6515
7781,114,1473
7782,75,4569
7783,48,3383
7784,93,1428
7785,60,3274
7786,118,313
7787,50,24
7788,81,323
7789,145,8312
7790,96,4490
7791,22,3541
7792,59,1244
7793,116,2514
7794,30,2373
7795,172,2834
7796,81,424
7797,6,798
7798,71,2481
7799,64,9051
7800,29,4802
7801,54,436
7802,150,2785
7803,24,7376
7804,8,1399
7805,39,3743
7806,59,3380
7807,166,2250
7808,5,460
7809,139,7031
7810,46,8785
7811,46,6557
7812,60,4667
7813,48,2279
7814,61,9113
7815,50,4119
7816,154,8872
7817,81,4638
7818,78,1278
7819,15,5272
7820,40,4898
7821,32,5231
7822,81,2233
7823,129,7012
7824,33,2840
7825,136,2047
7826,49,8487
7827,157,3895
7828,9,8335
7829,3,2803
7830,5,2363
7831,20,814
7832,173,185
7833,47,7852
7834,174,5456
7835,12,2920
7836,136,527
7837,139,5688
7838,113,8295
7839,14,1919
7840,153,6279
7841,133,9468
7842,105,3846
7843,140,5635
7844,177,8293
7845,73,2217
7846,128,1220
7847,176,5309
7848,138,729
7849,12,6005
7850,107,1875
7851,104,1420
7852,169,7109
7853,77,8880
7854,84,1899
7855,183,1879
7856,176,1927
7857,125,8991
7858,133,381
7859,28,79
7860,77,2604
7861,176,1316
7862,34,8202
7863,180,5675
7864,12,4420
7865,54,4647
7866,17,95
7867,187,3539
7868,51,6305
7869,134,48
7870,74,8453
7871,172,7236
7872,103,2658
7873,142,9490
7874,57,1395
7875,98,9253
7876,29,6723
7877,146,6159
7878,129,3571
7879,135,2107
7880,160,1391
7881,122,5941
7882,78,2078
7883,1,4161
7884,126,8143
7885,109,7217
7886,74,1094
7887,6,4973
7888,123,6130
7889,186,3557
7890,119,7964
7891,4,1701
7892,118,9133
7893,16,7171
7894,185,8382
7895,130,6856
7896,189,3751
7897,131,6827
7898,56,7121
7899,43,90
7900,36,845
7901,120,5061
7902,108,3809
7903,150,5305
7904,97,1745
7905,65,6205
7906,177,4152
7907,116,3429
7908,46,7112
7909,149,1372
7910,19,6025
7911,58,250
7912,175,4361
7913,127,6174
7914,28,7955
7915,142,2002
7916,190,2830
7917,49,2921
7918,85,3559
7919,106,7400
7920,38,7241
7921,144,4206
7922,28,8171
7923,180,506
7924,96,768
7925,165,5676
7926,108,7737
7927,150,9400
7928,49,4389
7929,8,6705
7930,118,5110
7931,168,1639
7932,87,3875
7933,18,6656
7934,169,1975
7935,78,9388
7936,90,4977
7937,86,5384
7938,131,1525
7939,20,3326
7940,43,6607
7941,39,5761
7942,41,9357
7943,7,7678
7944,137,433
7945,45,7846
7946,26,3118
7947,172,8358
7948,71,8198
7949,94,5952
7950,21,6792
7951,123,1170
7952,49,3770
7953,126,1365
7954,54,1142
7955,163,5267
7956,38,2291
7957,90,1641
7958,108,917
7959,173,3037
7960,83,8189
7961,116,8971
7962,82,302
7963,145,3628
7964,110,299
7965,97,849
7966,60,4235
7967,128,5379
7968,21,8439
7969,79,8091
7970,46,6499
7971,117,6020
7972,113,7579
7973,174,2455
7974,127,8282
7975,96,8688
7976,96,3463
7977,33,3827
7978,142,2283
7979,105,3002
7980,132,7256
7981,152,1644
7982,49,9112
7983,31,8183
7984,154,7995
7985,115,2193
7986,171,1034
7987,144,3861
7988,175,7716
7989,173,8214
7990,120,7483
7991,133,6687
7992,61,1661
